state_name,year,total_geographical_area_sqkm,total_forest_area_sqkm,forest_cover_percentage,very_dense_forest_sqkm,moderate_dense_forest_sqkm,open_forest_sqkm,tree_cover_sqkm,total_green_cover_sqkm,forest_category,required_forest_increase_sqkm,air_quality_index,carbon_emission_tons,industrial_index,pollution_level,industry_category,population,estimated_o2_released_tons,estimated_co2_absorbed_tons,population_category,environmental_risk_score,region_category,o2_co2_balance,forest_area_ratio,population_density
Gujarat,2019,43888,29790,67.8773241,1939,20546,7305,5196,34986,Very High Forest,2383.2,145,190823,48,Poor,Moderate Industrial,15553816,156010,78005,Medium/Low Population,14.49,High,78005,0.678773241,354.397922
Haryana,1974,117857,49288,41.8201719,7170,19430,22688,3252,52540,High Forest,9857.6,245,237586,93,Very Poor,Highly Industrial,52134508,246440,123220,Very High Population,63.71,Low,123220,0.418201719,442.3539374
Haryana,1975,117857,42292,35.88416471,9695,8724,23873,5682,47974,Moderate Forest,1268.76,87,97018,47,Moderate,Moderate Industrial,32445454,211460,105730,High Population,1.34,Medium,105730,0.358841647,275.2950949
Haryana,1976,117857,25888,21.96560238,9458,8267,8163,2011,27899,Moderate Forest,3883.2,183,521648,37,Poor,Low Industrial,53863404,129440,64720,Very High Population,44.26,High,64720,0.219656024,457.0233758
Haryana,1977,117857,27944,23.71008935,1742,8079,18123,3917,31861,Moderate Forest,4191.6,197,300548,36,Poor,Low Industrial,106791853,139720,69860,Very High Population,43.5,Medium,69860,0.237100893,906.1137904
Haryana,1978,117857,40332,34.22113239,11120,16765,12447,3609,43941,Moderate Forest,1209.96,65,186976,47,Moderate,Moderate Industrial,12800401,201660,100830,Medium/Low Population,81.36,Medium,100830,0.342211324,108.6095947
Haryana,1979,117857,47517,40.31750342,2162,17027,28328,3440,50957,High Forest,3801.36,124,435751,32,Poor,Low Industrial,13451463,237585,118792.5,Medium/Low Population,64.16,Medium,118792.5,0.403175034,114.1337638
Haryana,1980,117857,24932,21.15444988,4055,5845,15032,1662,26594,Moderate Forest,3739.8,195,332364,89,Poor,Highly Industrial,14232014,124660,62330,Medium/Low Population,91.28,Medium,62330,0.211544499,120.7566288
Haryana,1981,117857,46813,39.72016936,2440,23255,21118,1843,48656,Moderate Forest,7021.95,161,123996,46,Poor,Moderate Industrial,95698507,234065,117032.5,Very High Population,26.58,Low,117032.5,0.397201694,811.9883163
Haryana,1982,117857,40292,34.18719295,1062,10754,28476,3952,44244,Moderate Forest,1208.76,64,564376,89,Moderate,Highly Industrial,42298326,201460,100730,High Population,47.8,Medium,100730,0.34187193,358.8953223
Haryana,1983,117857,34017,28.86294408,5479,22832,5706,4713,38730,Moderate Forest,5102.55,200,224500,36,Poor,Low Industrial,3475287,170085,85042.5,Medium/Low Population,4.12,Low,85042.5,0.288629441,29.48731938
Haryana,1984,117857,30766,26.10451649,7278,7635,15853,2773,33539,Moderate Forest,2461.28,114,292329,81,Poor,Highly Industrial,99918732,153830,76915,Very High Population,47.51,Medium,76915,0.261045165,847.7963295
Haryana,1985,117857,30687,26.03748611,11697,10234,8756,5449,36136,Moderate Forest,2454.96,138,381740,63,Poor,Moderate Industrial,35173652,153435,76717.5,High Population,28.19,Low,76717.5,0.260374861,298.4434696
Haryana,1986,117857,48118,40.82744343,9778,13961,24379,953,49071,High Forest,1443.54,63,495557,76,Moderate,Highly Industrial,100527015,240590,120295,Very High Population,91.29,Medium,120295,0.408274434,852.9575248
Haryana,1987,117857,29272,24.83687859,5067,16177,8028,1038,30310,Moderate Forest,5854.4,216,168068,63,Very Poor,Moderate Industrial,62034941,146360,73180,Very High Population,31.68,High,73180,0.248368786,526.3577132
Haryana,1988,117857,41836,35.49725515,7794,7930,26112,3041,44877,Moderate Forest,3346.88,142,536684,64,Poor,Moderate Industrial,111123906,209180,88205,Very High Population,3.11,High,120975,0.354972551,942.8706483
Haryana,1989,117857,34609,29.36524772,8820,5265,20524,5544,40153,Moderate Forest,1038.27,74,409595,64,Moderate,Moderate Industrial,104870193,173045,86522.5,Very High Population,64.46,Medium,86522.5,0.293652477,889.8087767
Haryana,1990,117857,49489,41.99071756,6158,14058,29273,2019,51508,High Forest,7423.35,153,449446,51,Poor,Moderate Industrial,119484879,247445,123722.5,Very High Population,67.55,Medium,123722.5,0.419907176,1013.812323
Haryana,1991,117857,14820,12.5745607,2312,5510,6998,3036,17856,Low Forest,1185.6,111,289907,38,Poor,Low Industrial,115084691,74100,37050,Very High Population,25.26,Medium,37050,0.125745607,976.4773497
Haryana,1992,117857,38197,32.40961504,1090,17015,20092,3902,42099,Moderate Forest,1145.91,57,80151,72,Moderate,Moderate Industrial,74393842,190985,95492.5,Very High Population,89.9,High,95492.5,0.32409615,631.2212427
Haryana,1993,117857,34255,29.06488372,1532,5749,26974,2661,36916,Moderate Forest,6851,248,285428,51,Very Poor,Moderate Industrial,22175178,171275,85637.5,High Population,50.96,High,85637.5,0.290648837,188.1532535
Haryana,1994,117857,35993,30.53955217,2350,15778,17865,4820,40813,Moderate Forest,5398.95,174,60821,88,Poor,Highly Industrial,3238989,179965,89982.5,Medium/Low Population,97.3,High,89982.5,0.305395522,27.48236422
Haryana,1995,117857,42102,35.72295239,9459,11457,21186,3114,45216,Moderate Forest,3368.16,103,508370,95,Poor,Highly Industrial,8588187,210510,105255,Medium/Low Population,38.04,Medium,105255,0.357229524,72.86955378
Haryana,1996,117857,47652,40.43204901,6102,23447,18103,5101,52753,High Forest,3812.16,138,157142,33,Poor,Low Industrial,98681066,238260,119130,Very High Population,29.76,High,119130,0.40432049,837.2949082
Haryana,1997,117857,15943,13.52741034,2331,6729,6883,2382,18325,Low Forest,2391.45,163,499559,46,Poor,Moderate Industrial,109639812,79715,39857.5,Very High Population,80.43,High,39857.5,0.135274103,930.2783203
Haryana,1998,117857,42582,36.13022561,5608,23802,13172,1730,44312,Moderate Forest,8516.4,248,535049,73,Very Poor,Moderate Industrial,64596699,212910,106455,Very High Population,64.18,Low,106455,0.361302256,548.093868
Haryana,1999,117857,51300,43.52732549,6356,15861,29083,1955,53255,High Forest,1539,74,558094,95,Moderate,Highly Industrial,11971229,256500,128250,Medium/Low Population,9.24,Medium,128250,0.435273255,101.5741874
Haryana,2000,117857,28639,24.29978703,11661,11468,5510,2815,31454,Moderate Forest,2291.12,148,556733,48,Poor,Moderate Industrial,36534005,143195,71597.5,High Population,20.09,Low,71597.5,0.24299787,309.9858727
Haryana,2001,117857,32106,27.24148757,11492,7941,12673,4690,36796,Moderate Forest,6421.2,223,576742,72,Very Poor,Moderate Industrial,21528695,160530,80265,High Population,59.9,Medium,80265,0.272414876,182.6679366
Haryana,2002,117857,36158,30.67955234,2137,24394,9627,1743,37901,Moderate Forest,1084.74,95,456370,45,Moderate,Moderate Industrial,11198310,180790,90395,Medium/Low Population,25.55,Low,90395,0.306795523,95.01607881
Haryana,2003,117857,29064,24.66039353,1032,11979,16053,3031,32095,Moderate Forest,5812.8,209,351493,83,Very Poor,Highly Industrial,118897283,145320,72660,Very High Population,11.74,Medium,72660,0.246603935,1008.826654
Haryana,2004,117857,25457,21.59990497,4427,9322,11708,4549,30006,Moderate Forest,2036.56,125,107126,73,Poor,Moderate Industrial,10642322,127285,63642.5,Medium/Low Population,0.48,Low,63642.5,0.21599905,90.29859915
Haryana,2005,117857,40715,34.54610248,3249,7621,29845,769,41484,Moderate Forest,1221.45,58,518232,78,Moderate,Highly Industrial,10051281,203575,101787.5,Very High Population,85.99,Medium,101787.5,0.345461025,85.28369974
Haryana,2006,117857,39972,33.91567747,4108,21400,14464,2515,42487,Moderate Forest,5995.8,160,398032,71,Poor,Moderate Industrial,32302457,199860,99930,High Population,54.94,Low,99930,0.339156775,274.0817856
Haryana,2007,117857,29127,24.71384814,3535,6313,19279,1859,30986,Moderate Forest,873.81,79,486566,74,Moderate,Moderate Industrial,74231292,145635,72817.5,Very High Population,1.53,High,72817.5,0.247138481,629.8420289
Haryana,2008,117857,46544,39.49192666,11981,22061,12502,4277,50821,Moderate Forest,9308.8,250,95067,60,Very Poor,Moderate Industrial,64788791,232720,116360,Very High Population,57.54,Low,116360,0.394919267,549.7237415
Haryana,2009,117857,52216,44.30453855,5011,19427,27778,2365,54581,High Forest,7832.4,199,212272,42,Poor,Moderate Industrial,107877634,261080,130540,Very High Population,64.53,Medium,130540,0.443045386,915.3264889
Haryana,2010,117857,43001,36.48574119,7443,19024,16534,2848,45849,Moderate Forest,1290.03,83,249933,30,Moderate,Low Industrial,5666302,215005,107502.5,Medium/Low Population,39.31,Medium,107502.5,0.364857412,48.07777222
Haryana,2011,117857,24793,21.03651035,5687,9897,9209,2356,27149,Moderate Forest,4958.6,217,70814,71,Very Poor,Moderate Industrial,34477944,123965,61982.5,High Population,14.62,Medium,61982.5,0.210365103,292.5404855
Haryana,2012,117857,35746,30.32997616,1590,14106,20050,5510,41256,Moderate Forest,7149.2,236,294740,49,Very Poor,Moderate Industrial,10051281,178730,89365,Very High Population,55,Medium,89365,0.303299762,85.28369974
Haryana,2013,117857,33266,28.22573118,5847,21745,5674,5783,39049,Moderate Forest,997.98,69,594645,63,Moderate,Moderate Industrial,112090814,166330,83165,Very High Population,84.78,Low,83165,0.282257312,951.0747262
Haryana,2014,117857,20263,17.19286932,5937,6947,7379,3599,23862,Low Forest,4052.6,222,104725,68,Very Poor,Moderate Industrial,52471611,101315,50657.5,Very High Population,21.19,High,50657.5,0.171928693,445.2142087
Haryana,2015,117857,25839,21.92402657,5560,5253,15026,2900,28739,Moderate Forest,5167.8,219,281117,32,Very Poor,Low Industrial,10051281,129195,64597.5,Medium/Low Population,82.69,High,64597.5,0.219240266,85.28369974
Haryana,2016,117857,27513,23.34439193,10012,10877,6624,1641,29154,Moderate Forest,2201.04,112,525227,71,Poor,Moderate Industrial,115253358,137565,68782.5,Very High Population,85.9,Medium,68782.5,0.233443919,977.9084653
Haryana,2017,117857,31081,26.37178954,3461,5143,22477,1368,32449,Moderate Forest,6216.2,209,502583,62,Very Poor,Moderate Industrial,45899166,144390,72195,High Population,73.02,Low,72195,0.263717895,389.4479411
Haryana,2018,117857,28878,24.50257515,7382,11670,9826,2652,31530,Moderate Forest,866.34,65,217932,44,Moderate,Moderate Industrial,92988034,184470,92235,Very High Population,23.43,Medium,92235,0.245025752,788.9903357
Haryana,2019,117857,36894,31.30403794,1894,23235,11765,610,37504,Moderate Forest,1106.82,56,413465,81,Moderate,Highly Industrial,34492887,270830,135415,High Population,83.84,Medium,135415,0.313040379,292.6672747
Haryana,2020,117857,54166,45.95908601,8183,22024,23959,2077,56243,High Forest,4333.28,136,130271,60,Poor,Moderate Industrial,104922500,192700,96350,Very High Population,46.81,Low,96350,0.45959086,890.2525942
Haryana,2021,117857,38540,32.7006457,1764,13933,22843,1124,39664,Moderate Forest,1156.2,67,421824,51,Moderate,Moderate Industrial,7930977,277325,138662.5,Very High Population,70.05,Medium,138662.5,0.327006457,67.29321975
Haryana,2022,117857,55465,47.06126917,11693,19649,24123,3609,59074,High Forest,1663.95,92,344325,75,Moderate,Highly Industrial,59022851,184340,92170,Very High Population,24.41,Low,92170,0.470612692,500.8005549
Himachal Pradesh,1974,118193,18618,15.75220191,2788,10668,5162,1125,19743,Low Forest,3723.6,242,313619,67,Very Poor,Moderate Industrial,10654342,93090,46545,Medium/Low Population,34.41,Low,46545,0.157522019,90.14359564
Himachal Pradesh,1975,118193,28032,23.71714061,4842,5608,17582,2160,30192,Moderate Forest,5606.4,247,133380,30,Very Poor,Low Industrial,111449729,140160,70080,Very High Population,96.94,Medium,70080,0.237171406,942.9469512
Himachal Pradesh,1976,118193,48162,40.74860609,2999,19855,25308,936,49098,High Forest,9632.4,208,429374,32,Very Poor,Low Industrial,100547024,240810,120405,Very High Population,24.12,Medium,120405,0.407486061,850.7020213
Himachal Pradesh,1977,118193,36478,30.86307988,4258,6966,25254,3213,39691,Moderate Forest,1094.34,91,495752,52,Moderate,Moderate Industrial,67947883,182390,91195,Very High Population,41.92,Medium,91195,0.308630799,574.889232
Himachal Pradesh,1978,118193,42785,36.1992673,4328,9075,29382,3418,46203,Moderate Forest,3422.8,129,250945,67,Poor,Moderate Industrial,6555107,213925,106962.5,Medium/Low Population,91,High,106962.5,0.361992673,55.46104253
Himachal Pradesh,1979,118193,33042,27.95597032,9775,10288,12979,3531,36573,Moderate Forest,6608.4,239,308464,45,Very Poor,Moderate Industrial,61714991,165210,82605,Very High Population,18.07,Medium,82605,0.279559703,522.1543662
Himachal Pradesh,1980,118193,48542,41.07011414,9495,20554,18493,781,49323,High Forest,1456.26,66,473473,39,Moderate,Low Industrial,4873506,242710,121355,Medium/Low Population,49.14,Medium,121355,0.410701141,41.23345714
Himachal Pradesh,1981,118193,50637,42.84263873,3739,18332,28566,4864,55501,High Forest,4050.96,143,211958,60,Poor,Moderate Industrial,116234683,253185,126592.5,Very High Population,44.15,High,126592.5,0.428426387,983.431193
Himachal Pradesh,1982,118193,23056,19.50707741,6997,7506,8553,5531,28587,Low Forest,3458.4,168,287389,87,Poor,Highly Industrial,98230638,115280,57640,Very High Population,67.61,Low,57640,0.195070774,831.1036863
Himachal Pradesh,1983,118193,29225,24.72650665,4521,8184,16520,5883,35108,Moderate Forest,876.75,61,313589,43,Moderate,Moderate Industrial,112184934,146125,73062.5,Very High Population,91.56,Medium,73062.5,0.247265066,949.167328
Himachal Pradesh,1984,118193,36674,31.02891034,3063,16356,17255,2574,39248,Moderate Forest,2933.92,110,552950,94,Poor,Highly Industrial,58898762,183370,91685,Very High Population,52.08,Medium,91685,0.310289103,498.3269906
Himachal Pradesh,1985,118193,40092,33.92079057,8201,14036,17855,1559,41651,Moderate Forest,8018.4,222,464744,78,Very Poor,Highly Industrial,52791151,200460,100230,Very High Population,78.47,High,100230,0.339207906,446.6520945
Himachal Pradesh,1986,118193,35247,29.82156304,10719,6776,17752,1288,36535,Moderate Forest,2819.76,110,434821,52,Poor,Moderate Industrial,84415216,176235,88117.5,Very High Population,75.16,Medium,88117.5,0.29821563,714.2150212
Himachal Pradesh,1987,118193,41359,34.99276607,10930,12330,18099,1633,42992,Moderate Forest,3308.72,114,327548,70,Poor,Moderate Industrial,68954757,206795,103397.5,Very High Population,32.21,Low,103397.5,0.349927661,583.4081291
Himachal Pradesh,1988,118193,54769,46.33861565,9822,16042,28905,4529,59298,High Forest,10953.8,250,147746,67,Very Poor,Moderate Industrial,3869446,273845,136922.5,Medium/Low Population,5.66,High,136922.5,0.463386157,32.7383686
Himachal Pradesh,1989,118193,50788,42.97039588,6964,17961,25863,1614,52402,High Forest,10157.6,248,297893,73,Very Poor,Moderate Industrial,38589745,253940,126970,High Population,50.43,Low,126970,0.429703959,326.4977198
Himachal Pradesh,1990,118193,35803,30.29198007,6935,6047,22821,4584,40387,Moderate Forest,7160.6,239,290477,76,Very Poor,Highly Industrial,115350379,179015,89507.5,Very High Population,51.73,Medium,89507.5,0.302919801,975.9493286
Himachal Pradesh,1991,118193,39255,33.21262681,11753,10194,17308,2203,41458,Moderate Forest,7851,240,222832,40,Very Poor,Moderate Industrial,35221071,196275,98137.5,High Population,56.4,Medium,98137.5,0.332126268,297.9962519
Himachal Pradesh,1992,118193,47547,40.22827071,7804,20725,19018,3857,51404,High Forest,9509.4,216,526249,58,Very Poor,Moderate Industrial,79988903,237735,118867.5,Very High Population,43.77,Low,118867.5,0.402282707,676.7651468
Himachal Pradesh,1993,118193,19516,16.51197617,2990,10179,6347,3476,22992,Low Forest,2927.4,197,402013,31,Poor,Low Industrial,18853146,97580,48790,Medium/Low Population,35.41,High,48790,0.165119762,159.5115278
Himachal Pradesh,1994,118193,29147,24.66051289,1212,11873,16062,5712,34859,Moderate Forest,5829.4,238,202751,58,Very Poor,Moderate Industrial,22398577,145735,72867.5,High Population,93.81,High,72867.5,0.246605129,189.5084904
Himachal Pradesh,1995,118193,44587,37.72389228,10777,9019,24791,2186,46773,Moderate Forest,6688.05,170,585571,46,Poor,Moderate Industrial,89484550,222935,111467.5,Very High Population,29.55,Low,111467.5,0.377238923,757.1053277
Himachal Pradesh,1996,118193,40817,34.53419407,1754,20800,18263,4310,45127,Moderate Forest,3265.36,108,301603,72,Poor,Moderate Industrial,70556860,204085,102042.5,Very High Population,81.76,Low,102042.5,0.345341941,596.9631027
Himachal Pradesh,1997,118193,35340,29.9002479,4771,7043,23526,3429,38769,Moderate Forest,2827.2,130,140875,81,Poor,Highly Industrial,113514967,176700,88350,Very High Population,46.68,Medium,88350,0.299002479,960.4203887
Himachal Pradesh,1998,118193,55676,47.10600459,9141,19794,26741,5910,61586,High Forest,8351.4,183,301309,63,Poor,Moderate Industrial,35800179,278380,139190,High Population,84.51,Low,139190,0.471060046,302.8959329
Himachal Pradesh,1999,118193,60670,51.33129712,9654,24101,26915,5487,66157,High Forest,12134,247,152544,41,Very Poor,Moderate Industrial,45067084,303350,151675,High Population,92.57,High,151675,0.513312971,381.3007877
Himachal Pradesh,2000,118193,23397,19.79558857,8443,5105,9849,1145,24542,Low Forest,3509.55,188,122374,34,Poor,Low Industrial,113660862,116985,58492.5,Very High Population,21.51,Medium,58492.5,0.197955886,961.654768
Himachal Pradesh,2001,118193,32189,27.23426937,9470,8694,14025,1220,33409,Moderate Forest,2575.12,115,586167,78,Poor,Highly Industrial,66925625,160945,80472.5,Very High Population,15.22,Low,80472.5,0.272342694,566.240175
Himachal Pradesh,2002,118193,43615,36.90150855,7785,24133,11697,700,44315,Moderate Forest,6542.25,181,493548,75,Poor,Highly Industrial,111068374,218075,109037.5,Very High Population,7,High,109037.5,0.369015085,939.7204065
Himachal Pradesh,2003,118193,49893,42.21315983,10539,24055,15299,1692,51585,High Forest,9978.6,208,154397,94,Very Poor,Highly Industrial,61761174,249465,124732.5,Very High Population,6.49,Medium,124732.5,0.422131598,522.5451084
Himachal Pradesh,2004,118193,35894,30.36897278,4724,9947,21223,1883,37777,Moderate Forest,7178.8,228,368283,46,Very Poor,Moderate Industrial,42293122,179470,89735,High Population,3.21,Low,89735,0.303689728,357.8310221
Himachal Pradesh,2005,118193,36451,30.84023589,2022,15728,18701,2484,38935,Moderate Forest,7290.2,230,86826,71,Very Poor,Moderate Industrial,26710963,182255,91127.5,High Population,40.3,Medium,91127.5,0.308402359,225.9944582
Himachal Pradesh,2006,118193,31114,26.32474004,4159,12959,13996,3410,34524,Moderate Forest,6222.8,216,507761,56,Very Poor,Moderate Industrial,20222292,155570,77785,High Population,76.8,High,77785,0.2632474,171.0955133
Himachal Pradesh,2007,118193,37573,31.78953068,3347,14484,19742,5202,42775,Moderate Forest,7514.6,230,523274,48,Very Poor,Moderate Industrial,100102086,187865,93932.5,Very High Population,77.82,Medium,93932.5,0.317895307,846.9375175
